id,year,prev_sents,sentence,next_sents,Label,category
8149,2012,"Dabei   geht es um rechtliche und politische Integration, die eine  Brücke baut.
 Ist es zutreffend, dass die Einbürgerungs zahl seit Ihrem Amtsantritt um 20 Prozent gesunken ist?
 Wenn ja, was wollen Sie dagegen tun?
 Ich meine nicht  nur Appelle.
","Möchten Sie auch strukturell – beispielsweise im Hinblick auf die Hinnahme von Mehrstaatlich keit oder die Erleichterung der Einbürgerung – etwas  verbessern, damit sich mehr Migrantinnen und Migran ten einbürgern lassen?
","Vielen Dank.
 Dr. Maria Böhmer, Beauftragte der Bundesregie rung für Migration, Flüchtlinge und Integration:      Herr Präsident, das waren jetzt zwei Fragen.
 Soll ich   sie zusammen beantworten oder in zwei Teilen?
 Ich   frage das allein wegen des Zeitbudgets.
",2,migrant
9766,2015,"Das haben   wir in der Koalition verabredet .
 Insgesamt arbeiten wir   daran, die Zahl der Flüchtlinge zu steuern, zu ordnen und   zu reduzieren .
 Ich freue mich, dass wir mit diesem Haushalt neben  dem Sicherheitspakt auch ein großes Asylpaket bekom men werden .
 Das Bundesministerium des Innern und   seine betroffenen Geschäftsbereichsbehörden erhalten   im Rahmen dieses Pakets 900 Millionen Euro mehr .
","Das   BAMF, das Bundesamt für Migration und Flüchtlinge,  kann nun – davon war schon die Rede – 4 000 Mitarbei ter zusätzlich einstellen .
","In den letzten Wochen haben wir viel bei der Beschleunigung der Verfahren erreicht .
 Das erste Asylpaket wur de erarbeitet, beraten, beschlossen und ist in Kraft .
 Die   Anzahl der im BAMF getroffenen Entscheidungen ist in   den ersten beiden Wochen im November um 60 Prozent   gegenüber September auf durchschnittlich 1 600 pro Tag   erhöht worden .
 Und das ist erst der Anfang .
",0,migrant
9378,2014,"Sie sind ein Riesenge winn für unsere Wirtschaft.
 Deutschland profitiert wie   kein anderes Land in der Europäischen Union von der   Arbeitnehmerfreizügigkeit.
 (Beifall bei Abgeordneten der SPD)      Deshalb sage ich: Wir freuen uns über jeden und über   jede, die zu uns kommen, um hier zu arbeiten, Geld zu   verdienen und ihr Glück zu machen.
 (Beifall bei der SPD sowie bei Abgeordneten   der CDU/CSU und des BÜNDNISSES 90/DIE   GRÜNEN)     Natürlich bleibt es eine große Herausforderung, un sere Einwanderungsgesellschaft so zu organisieren, dass   alle Menschen gut zusammenleben können.
","Aber da, wo  durch Zuwanderung Probleme entstehen – wie in Duis burg, Dortmund, Mannheim oder Berlin –, helfen keine  lautstarken Debatten und Parolen, sondern da ist tatkräf tiges Handeln gefragt.
","(Beifall bei Abgeordneten der SPD)     Deshalb begrüße ich es, dass die Regierung schnell einen Staatssekretärsausschuss eingesetzt hat und wir als bald mit geeigneten Maßnahmen beginnen können, um   vor allem den betroffenen Kommunen zu helfen.
 Wir  dürfen diese Kommunen mit ihren Problemen nicht al leinlassen.
 (Beifall bei der SPD und der CDU/CSU sowie   des Abg.
 Cem Özdemir [BÜNDNIS 90/DIE   GRÜNEN])      Deutscher Bundestag – 18.
",0,migrant
10435,2016,"Das geht nicht mit zusätzlichen Mütterrentenpunkten, sondern durch eine Verbesserung der Verein barkeit von Familie und Beruf und eine Neuaufteilung   bei der Zeitpolitik .
 (Beifall beim BÜNDNIS 90/DIE GRÜNEN)     Wir wollen die Beitragsgrundlagen durch die Bürger versicherung verbessern .
 Durch die Bürgerversicherung   sollen natürlich in erster Linie Sicherungslücken gerade  bei Selbstständigen geschlossen werden .
 Aber wir schaf fen es auch, einen Teil des demografischen Buckels durch  die damit verbundene Verbreiterung der Beitragsgrundlage abzumildern.
","Qualifizierte und gesteuerte Zuwanderung – wir haben einen Gesetzentwurf zum Einwande rungsgesetz vorgelegt – ist ein weiterer Baustein, um die   Grundlage der Rentenversicherung zu verbessern .
","Als Ultima Ratio schließen wir auch eine Beitragssatz erhöhung nicht aus, aber weit entfernt von den lichten   Höhen, die Sie dort anstreben .
 (Beifall beim BÜNDNIS 90/DIE GRÜ NEN – Matthias W. Birkwald [DIE LINKE]:   33 Euro – lichte Höhen?
 Hallo?!)
 Diese zusammengesetzten Komponenten machen   erst Sinn in einem Gesamtkonzept und nicht durch eine  scheuklappenartige Verengung, wie sie die Linkspar tei vornimmt, und auch nicht durch eine verkürzte und  holzschnittartige Verengung eines Generationengerech tigkeitsbegriffs, wie ihn Herr Spahn ja gern benutzt, der   aber am Ende des Tages nur dazu führt, dass die junge   Generation keine verlässlichen Renten mehr bekommt .
",0,migrant
14194,1960,"(Abg.
 Leukert: Sie können doch nicht bestreiten, daß die 592 000 neu gebauten   Wohnungen des Vorjahres das Konsumgut   Wohnung vermehrt haben!)
 — Das bestreitet niemand.
 Aber ich darf in Verbindung mit dem, was Sie jetzt angesprochen haben, darauf hinweisen, daß weder Sie noch wir wissen, in welcher Weise sich bei steigenden Mieten die individuellen Wohnungswünsche entwickeln werden.
","Es ist nicht bekannt, in welchem Umfang sich etwa infolge internationaler Verwicklungen der Strom der Zuwanderer verändert.
","Wir wissen auch nicht, ob sich in den kommenden Jahren das Volumen des neu erstellten Wohnraums hält; wir wünschen es natürlich alle, darüber gibt es keinen Zweifel.
 Es ist auch nicht klar, ob die Meinung der Regierung richtig ist, daß mit einer Lockerung mehr Wohnungen auf dem Markt erscheinen.
 Man kann genausogut der Meinung sein — ohne daß das im Augenblick beweisbar ist; nur die Tendenzen gehen erfahrungsgemäß dahin —, daß bei einer Lockerung der Wohnraumbewirtschaftung eher der Eigenbedarf gedeckt wird, als daß zusätzlich Wohnungen auf dem Markt angeboten werden.
 Ich jedenfalls habe in meiner kommunalen Praxis dort, wo man bisher hinsichtlich der Bindung an die Bewirtschaftung einen Mittelweg beschritten hat, diese Erfahrung gemacht.
",2,migrant
2681,1989,"Vielen Dank für Ihre Aufmerksamkeit.
 (Beifall bei der SPD, der CDU/CSU und der   FDP)   Vizepräsident Stücklen: Das Wort hat der Herr Abgeordnete Gerster (Mainz).
 Gerster (Mainz) (CDU/CSU): Herr Präsident!
 Meine sehr verehrten Damen und Herren!
","Lassen Sie mich zu dem Kollegen Heyenn und zu dem Intermezzo mit der Zwischenfrage nur folgendes sagen, und zwar deshalb, weil die Diskussion über Aussiedler sehr oft unter dem Stichwort „Sozialneid"" geführt wird.
","Man muß wissen und auch der Öffentlichkeit sagen, daß der Bund natürlich Zuschüsse sowohl an die Bundesanstalt für Arbeit wie in die Rentenversicherung zahlt, um derartige Risiken abzudecken und die Versicherten zu entlasten.
 Es waren 1988/89 5,8 Milliarden DM an die Bundesanstalt für Arbeit.
 Die Angaben zu den Renten kann ich im Moment nur in Prozenten machen.
 17,6 % der Renten werden aus der Bundeskasse finanziert, um derartige Risiken, etwa eine angemessene Behandlung Deutscher aus Ost- und Südosteuropa, abzusichern.
",2,migrant
3630,1992,"Er hat wirklich gesagt, eine Mauer zu ziehen.
 Das hat er gesagt, Herr Bundeskanzler.
 (Weitere Zurufe von der CDU/CSU)   Meine Damen und Herren, wir wollen das jedenfalls nicht, damit es da keine Mißverständnisse gibt.
 Wir können es im übrigen auch gar nicht.
","(Beifall bei Abgeordneten der SPD)   Was wir können und versuchen müssen, ist, eine vernünftige Steuerung, Kontrolle und Begrenzung der Zuwanderung zu erreichen.
","Das schaffen wir nur, wenn wir die Diskussion nicht immer wieder auf einen wohlgefälligen Teilaspekt, den Art.
 16, verkürzen.
 (Beifall bei Abgeordneten der SPD)   Daß wir bereit sind, auch über diesen Teilaspekt zu reden und eine Ergänzung des Art.
 16 nicht ausschließen, haben wir wiederholt gesagt.
",0,migrant
14716,1974,"Im übrigen würde es für die Bundesregierung gar nicht darauf ankommen, ob die polnische Seite die Umsiedlung als Rechtsfrage betrachtet oder nicht, da die Umsiedlung auf der „Information"" durchgeführt wird, wozu sich auch Außenminister Olszowski bekannt hat.
 Die Frage der Überprüfung des Warschauer Vertrages stellt sich daher nicht.
 Im übrigen ist die Bundesregierung der Ansicht, daß den Interessen der betroffenen Menschen durch ein Infragestellen des Vertrages und der damit zusammenhängenden Vereinbarungen nicht gedient wäre.
 Anlage 8   Antwort   des Parl.
","Staatssekretärs Baum auf die Mündliche Frage des Abgeordneten Dr. Hupka (CDU/CSU) (Drucksache 7/2927 Frage A 71) :   Ist die Bundesregierung bereit, in die Erstattung der Kosten an Aussiedler für die bei der Aussiedlung entstandenen Ausgaben auch die Übersetzungsgebühren für die Urkunden zum Personalausweis, zum Lastenausgleichsantrag und für andere zur Eingliederung notwendigen Dokumente aufzunehmen?
","Nach § 15 des ersten Überleitungsgesetzes in der Fassung vom 28. April 1955 trägt der Bund die Kosten der Rückführung der Aussiedler.
 Hierzu können auch Kosten für die Übersetzung von Dokumenten zählen, wenn eine solche Übersetzung für die Bearbeitung eines Antrages auf Erstattung von Rückführungskosten notwendig ist.
 Die von Ihnen angesprochenen Ausgaben für Übersetzungsgebühren für Urkunden zum Personalausweis, zum Lastenausgleichsantrag und für andere zur Eingliederung notwendige Dokumente sind keine Rückführungskosten, sondern fallen im Zusammenhang mit der Betreuung der Aussiedler an.
 Diese Betreuung fällt eindeutig in die Zuständigkeit der Bundesländer.
",0,migrant
13488,2018,"CDU/CSU Verehrtes Präsidium!
 Meine Damen und Herren!
 Liebe Kollegen!
 Ich will den Ball, der hier zuletzt gespielt wurde, gleich mal aufgreifen.
","Wir als Hauptzielland der Migration haben das Ziel, die Dinge zu steuern und zu begrenzen.
","Wir sehen außerdem, dass Migration nicht in jeder Hinsicht nur ein positives Ereignis ist, sondern dass sie auch Probleme mit sich bringt.
 (Zurufe von der AfD: Aha!)
 Deshalb haben wir ein Interesse daran, die Dinge zu regeln.
 Wie geht man das an?
",0,migrant
6347,1998,"Und wir brauchen die Sozialversicherungspflicht für jede dauerhafte Beschäftigung.
 Eine solche Politik setzt auf gesellschaftliche Integration statt auf Ausgrenzung.
 Keine Gesellschaft kann es sich ohne Gefahr für die Demokratie leisten, ihr unteres Drittel einfach abzuhängen.
 Keine Gesellschaft kann es sich leisten, ganze Gruppen von ihrem Anspruch auf Teilhabe an der Erwerbsarbeit auszuschließen, wie es diese Regierung tut, die auf Sündenböcke und Schuldzuweisungen setzt.
","Lassen Sie mich hier einen Punkt ansprechen, der mir nach dem erschreckenden Wahlerfolg der DVU in Sachsen-Anhalt sehr am Herzen liegt - wir alle haben heute diesen Punkt schon angesprochen -: Jenseits aller Polemik - derer bedienen wir uns ja in Wahlkampfzeiten alle gerne - möchte ich Sie, liebe Kolleginnen und Kollegen, an dieser Stelle ernsthaft und nachdrücklich auffordern und an Sie appellieren: Lassen Sie uns bitte keinen Wahlkampf auf dem Rücken von Migrantinnen und Migranten führen!
","(Beifall beim BÜNDNIS 90/DIE GRÜNEN,   bei der PDS sowie bei Abgeordneten der   SPD)   Wir können uns gerne weiter gegenseitig beschimpfen, aber lassen Sie uns darauf verzichten, mit der DVU um eine möglichst autoritäre oder restriktive Innen- und Sozialpolitik zu wetteifern.
 (Beifall beim BÜNDNIS 90/DIE GRÜNEN,   bei der SPD und der PDS)   Gegenstand der Anträge, über die wir heute zu befinden haben, ist ein Systemwandel, eine tiefgehende Veränderung der Arbeits- und Lebenssituation vieler Menschen, die insbesondere ihre soziale Absicherung im Kern betrifft.
 Das hat der Kollege Scharping sehr anschaulich ausgeführt.
 Scheinselbständigkeit oder Beschäftigung unterhalb der Geringfügigkeitsgrenze sind nicht etwa ein Phänomen am Rande der Gesellschaft, sondern finden massenhaft in der Mitte statt.
",0,migrant
10480,2017,"Der  Einsatz  in Mali  zeigt  einmal mehr,  dass  die  fi nanzielle und materielle Ausstattung der Bundeswehr   noch deutlich verbesserungsfähig ist, auch wenn die  Verteidigungsministerin schon große Fortschritte errei chen konnte .
 Nationale und globale Sicherheit haben   ihren Preis .
 Europa und Deutschland müssen also mehr   Verantwortung übernehmen, nicht nur für die eigene,   sondern auch für die globale Sicherheit und das globale   Wohlergehen, insbesondere in Afrika .
 Die Unterstützung   von Krisenstaaten wie Mali ist deshalb unerlässlich .
","Nur   wenn Menschen in der Heimat wieder eine Perspektive   sehen, können wir auch die globale Migration besser in   den Griff bekommen.
","Aber Verantwortung müssen schließlich auch die Län der tragen, die wir unterstützen .
 Unser Ziel muss es daher  stets sein, schnell zur Eigenverantwortung der betreffen den Länder zurückzukehren, zur Verantwortung für die   eigene Sicherheit wie auch für das Funktionieren von   Staat und Gesellschaft insgesamt .
 Wie schwer das in der   Praxis ist, zeigt der Einsatz in Afghanistan .
 Der ohnehin schleppende Friedensprozess in Mali   ist  aber  nicht  nur  aufgrund der  häufigen  terroristischen    Anschläge bedroht, er droht derzeit auch aufgrund von  Apathie und Desinteresse aufseiten der malischen Re gierung zu scheitern .
",0,migrant
12901,2018,"Das verurteilen wir auf das Schärfste.
 (Beifall bei der AfD – Zurufe von Abgeordneten des BÜNDNISSES 90/DIE GRÜNEN)
 Zuletzt: Man löst nun auch noch die sogenannte Asylrücklage auf.
 Ab 2019 sollen 22 Milliarden Euro zusätzlich in diesen ohnehin schon superfetten Haushalt hineingepumpt werden.
","Zwar sind auch wir als AfD grundsätzlich für die Auflösung dieses Schattenhaushalts, mit dem sich die Regierung eine Verfügungsmasse für die Kosten der illegalen Migration geschaffen hat.
","Doch nun aktiviert man dieses Geld ausgerechnet in der denkbar fettesten Zeit.
 Man alimentiert hier somit noch stärker ein gesellschaftliches und finanzielles Problem, das sich ohne den anhaltenden Rechtsbruch von 2015 niemals gestellt hätte.
 Die Bundesregierung feiert eine hyperkeynesianische Party – Sie haben es schon angedeutet, ich füge „hyper“ hinzu – und verkonsumiert die Früchte des künstlichen Booms über fehlgeleitete Programme, mehr Zuwanderung, mehr Euro-Rettung, mehr Türkei-Hilfen, mehr Supranationalismus und damit gegen Deutschland.
 (Beifall bei der AfD)
",1,migrant
6651,1994,"Glauben Sie, Herr Rexrodt, wirklich, Sie könnten die Auslagerung dieser Produktion dadurch verhindern, daß die Deutschen auf das Lohnniveau von Polen oder Tschechien zurückfallen?
 Glauben Sie das ernsthaft?
 (Beifall bei der SPD und der PDS sowie bei   Abgeordneten des BÜNDNISSES 90/DIE   GRÜNEN)   Meine Damen und Herren, ich möchte wissen, was Sie tun wollen, um z.
 B. in den Branchen, in denen eine Auslagerung möglich und wahrscheinlich ist, wenigstens zu erreichen, daß die Produktion mit hohem Wertschöpfungsanteil — da liegt unsere Chance — in der Bundesrepublik verbleibt, während wir hinzunehmen haben werden, daß die herkömmliche industrielle Produktion in der Tat auch dorthin geht, nicht zuletzt deshalb, weil nur so kaufkräftige Märkte aufgebaut werden können, die uns neue Exportchancen eröffnen oder aber erhalten.
","(Beifall bei Abgeordneten der SPD)   Im übrigen: Wer über Zuwanderung redet, der muß wissen, daß er, wenn er die Arbeit nicht zu den Menschen bringt, damit rechnen muß, daß die Menschen zu uns kommen.
","(Ingrid Matthäus-Maier [SPD]: Genau!
 Ja!)
 Ich wüßte ganz gern von der Bundesregierung, was sie denn tun will, um diesen Prozeß im Dialog mit den Branchen sinnvoll zu steuern, ihn jedenfalls nicht willkürlich ablaufen zu lassen.
 Zweite Frage: Es gibt eine Debatte über die Energiepolitik.
",2,migrant
5885,1996,"Aber massive ökonomische, weltweit angelegte Tendenzen wird man auf die Dauer nicht aufhalten können, wenn es nicht gelingt, die Rahmenbedingungen deutlich zu verändern.
 Denn diese Entwicklung ist keine Zwangsläufigkeit.
 Kein Sachzwang höhlt die Urbanität unserer Städte aus.
 Es sind die von uns allen gesellschaftlich gesetzten Rahmenbedingungen.
","Die Kosten der Mobilität, die Kosten des Verbrauchs von Fläche, die Energiekosten, die Kosten von Arbeit, die Steuerung von Zuwanderung nach Deutschland, die Verteilung von Arbeit und Einkommen, die gesellschaftliche Relevanz des sozialen Netzes, das Kapital, das wir in die Köpfe der Menschen investieren, die Art und Weise, wie staatliche Institution und private Unternehmen miteinander umgehen, die Intensität, wie wir die vorhandenen Möglichkeiten des technischen Fortschrittes etwa in der Automobilproduktion nutzen - dies alles sind entscheidbare, auf der Agenda gegenwärtiger Politik stehende Fragen, die über das Schicksal unserer Städte im Übergang zum nächsten Jahrhundert entscheiden.
","Wenn es also, wie ich meine, Optionen gibt, wenn wir nicht Gefangene einer vorgegebenen Entwicklungsrichtung sein wollen, dann macht es Sinn, über den Tellerrand des aktuellen Geschehens hinaus zu denken.
 Das vermissen wir bei der Bundesregierung und den Regierungsparteien.
 Sie können durch Ihre Mehrheit Anträge der Opposition zur Stadterneuerung auf die Tagesordnung setzen und wieder absetzen.
 Aber Sie können uns nicht davon abhalten, über das Thema zu reden.
",2,migrant
10701,2017,"(Volker Beck [Köln] [BÜNDNIS 90/DIE   GRÜNEN]: Da steht auch „nicht nur“!)
 Ich komme Ihnen sogar entgegen und sage: Wir wür den einen großen Fehler machen, wenn sich Deutschland  am weltweiten Wettlauf um die klügsten Köpfe nicht be teiligen würde .
 (Volker Beck [Köln] [BÜNDNIS 90/DIE   GRÜNEN]: Den machen Sie!
 – Katrin  Göring-Eckardt [BÜNDNIS 90/DIE GRÜ NEN]: Sie haben aber vorhin schon zugehört,   was ich gesagt habe?)
","Aber dass wir uns bei der Beseitigung des Fachkräfte mangels nur auf Zuwanderung verlassen sollen, greift   mir zu kurz .
","Ich zitiere aus einer E-Mail vom 25 .
 Mai 2017:      Ich war Controller in einem DAX 30 Konzern  .
 .
 .
",2,migrant
2302,1984,".
 6302 C   Frau Potthast GRÜNE 	 6305 B   Schreiner SPD 	 6307 C   Kolb CDU/CSU 	 6310 D   Lutz SPD 	 6313A   Eimer (Fürth) FDP 	 6314A   Namentliche Abstimmung 	 6315 D   Ergebnis der Abstimmung 	 6315 C   Beratung der Sammelübersicht 41 des Petitionsausschusses über Anträge zu Petitionen   — Drucksache 10/1961 — in Verbindung mit   Beratung der Sammelübersicht 42 des Petitionsausschusses über Anträge zu Petitionen   — Drucksache 10/1965 — 	 6315 C   Deutscher Bundestag — 10.
 Wahlperiode — 86.
 Sitzung.
","Bonn, Freitag, den 21. September 1984	III   Fragestunde   — Drucksache 10/1979 vom 14. September 1984 —   Verbesserung des Deutschunterrichts für Aussiedler   MdlAnfr 28 14.09.84 Drs 10/1979 Dr. Hupka CDU/CSU   Antw PStSekr Höpfinger BMA 	 6267 B   ZusFr Dr. Hupka CDU/CSU 	 6267 C   ZusFr Sielaff SPD 	 6267 D   ZusFr Dr. Klejdzinski SPD 	 6268A   ZusFr Dr. Sperling SPD 	 6268 B   ZusFr Frau Blunck SPD 	 6268 B   Nichtteilnahme von Bundesministern an der Kabinettssitzung am 22.8.
","1984   MdlAnfr 1 14.09.84 Drs 10/1979 Vahlberg SPD   Antw StMin Vogel BK 	 6268 C   ZusFr Westphal SPD 	 6269 A   ZusFr Dr. Sperling SPD 	 6269 A   Erweiterung der Versetzungszeiträume für Berufssoldaten auf 5 bis 6 Jahre zur Verringung der Belastungen von Soldatenfamilien   MdlAnfr 29, 30 14.09.84 Drs 10/1979 Frau Roitzsch (Quickborn) CDU/CSU   Antw PStSekr Würzbach BMVg .
 .
 .
 6269 C   ZusFr Frau Roitzsch (Quickborn) CDU/   CSU 	 6269 C   ZusFr Dr. Klejdzinski SPD 	 6270A   Ausweich- bzw. Notlandeplätze für Militärflugzeuge; Ersatz für den Notlandeplatz bei Morschheim   MdlAnfr 33, 34 14.09.84 Drs 10/1979 Sielaff SPD   Antw PStSekr Würzbach BMVg .
",2,migrant
2135,1983,"Wir brauchen ihn aber nicht zu behandeln, weil der eine Fragesteller der Abgeordnete Dr. Hupka, um schriftliche Beantwortung seiner Fragen 10 und 11 gebeten hat und der andere, der Abgeordnete Dr. Lammert, seine Frage 12 zurückgezogen hat.
 Die Antworten auf die Fragen 10 und 11 werden als Anlagen abgedruckt.
 Wir kommen dann zur Behandlung des Geschäftsbereichs des Bundesministers des Innern.
 Es steht uns Herr Parlamentarischer Staatssekretär Spranger zur Verfügung.
","Die erste zu beantwortende Frage ist die des Abgeordneten Dr. Hirsch, Frage 13:   Ist der Bundesregierung der Bericht des UN-Flüchtlingskommissariates (UNHCR) bekannt, demzufolge der neue Leiter des Bundesamtes für die Anerkennung ausländischer Flüchtlinge in Zirndorf gegenüber den Berichterstattern erklärt haben soll, die deutsche Asylgesetzgebung sei vor allem für deutschstämmige und eventuell für andere Europäer gedacht, Asylbewerber aus „rechtsregierten"" Ländern seien nicht willkommen und er könne sich hinsichtlich nichteuropäischer Ausländer allenfalls vorstellen, christliche Türken in die Bundesrepublik Deutschland aufzunehmen?
","Bitte, Herr Staatssekretär.
 Spranger, Parl.
 Staatssekretär beim Bundesminister des Innern: Herr Kollege Dr. Hirsch, Ihre Frage beantworte ich wie folgt.
 Der von Frau Toscani vom Büro des UNHCR in Genf verfaßte Bericht vom 1. Juli 1983 ist der Bundesregierung bekannt.
",1,migrant
5226,1991,"Sollten wir einander nicht zugestehen, daß wir uns auch dann, wenn wir Regelungsbedarf sehen, alle miteinander in der ersten Gruppe befinden, nämlich in der Gruppe derer, die auf dem Boden des demokratischen Rechtsstaats Lösungen herbeiführen wollen?
 (Beifall bei Abgeordneten der CDU/CSU)   Cornelia Schmalz-Jacobsen (FDP) : Ich weiß nicht, ob das wirklich noch eine Zwischenfrage war, Herr Kollege.
 Ich mache meine Antwort ganz kurz: Ich glaube, daß hier in der Tat sehr häufig Ursache und Wirkung verwechselt werden.
 Allerdings sehen wir es wohl als sehr unterschiedlich an, was hier Ursache und was Wirkung ist.
","(Beifall bei der FDP, der SPD und dem Bündnis 90/GRÜNE sowie bei Abgeordneten der   PDS/Linke Liste)   Die Ursache ist doch nicht so sehr die Zahl der Asylbewerber, sondern eher die Art und Weise, wie mit diesem Thema umgegangen wird und wie die Reaktion darauf ist.
","(Beifall bei der FDP, der SPD, der PDS/Linke   Liste und dem Bündnis 90/GRÜNE)   Ich möchte anregen, daß die Bundesregierung eine konzertierte Aktion ins Leben ruft, eine große Runde gesellschaftlicher Kräfte.
 Es ist notwendig, meine Damen und Herren, daß hier Perspektiven für eine ehrliche, für eine tragfähige nationale wie europäische Politik der Zuwanderung und der Integration entwickelt werden.
 Übrigens, es hat einmal so etwas wie eine Gewaltkommission der Bundesregierung gegeben.
 (Dr. Burkhard Hirsch [FDP]: Sehr wahr!)
",2,migrant
7345,2003,"Es gibt Integrationsprobleme.
 Das wird keiner bestrei ten, ich zuallerletzt.
 Genau das meinte ich, als ich von   Überbeanspruchung gesprochen habe.
 Herr Grindel, Sie   müssen das Interview im „Tagesspiegel“ übrigens ganz   lesen, anstatt nur kleine Stücke herauszunehmen.
","Darin   steht – das ist ganz interessant –, Zuwanderung sei auch   aus wirtschaftlichen Gründen notwendig und wichtig für   unser Land.
","Nur wer eine verstockte Gesellschaft will,  der muss sich vor der Welt verschließen.
 In einer globalisierten Welt brauchen wir in unserem Land offene Türen, sonst werden wir auch in Europa nicht weiterkom men.
 (Beifall bei der SPD, dem BÜNDNIS 90/DIE   GRÜNEN und der FDP)     Meine Damen und Herren, die von den Innenpolitikern auch der Union formulierten Ziele eines Zuwande rungsgesetzes, nämlich Zuzugsbegrenzung und bessere   Integration, finden sich in § 1 unseres Gesetzentwurfes.
 Dort stehen alle Zielsetzungen, die ich im Übrigen für  richtig halte.
",0,migrant
7542,2004,"Wahlperiode – 88.
 Sitzung.
 Berlin, Donnerstag, den 29. Januar 2004 7859      (A) (C)      (B) (D)  Hinzu kommt ein weiteres Problem: Sie tun ja geradezu so, als ob die deutschen Unternehmen eine Rege lung, wie wir sie beispielsweise mit dem Punktesystem   vorgeschlagen haben, als Methode zum Lohndumping  nutzen wollten.
 Das ist aber bei der von uns vorgeschla genen Regelung gar nicht möglich und auch von der   Wirtschaft nicht gewollt.
","Es geht nicht um ungebremste, sondern eben um ge bremste und kontrollierte Zuwanderung.
","Und was für ein   Standortvorteil soll es bitte sein, wenn Unternehmen zur   Abwanderung gezwungen werden, weil sie die nötigen  Arbeitskräfte auf dem deutschen Markt nicht mehr finden können?
 Das wäre in der Tat ein verheerendes Si gnal für den Standort Deutschland.
 Ich war erfreut zu hören, dass nicht nur die FDP diese   Politik ablehnt.
 Auch aus ihren eigenen Reihen mehren   sich die Stimmen, das Punktesystem zu unterstützen.
",0,migrant
13151,2018,"Denn das Bundesamt ist ein Bundesamt für Migration.
 Migration gibt es und wird es weiter geben.
 Am Ende kommt es darauf an, dass die Menschen, die dann hier sind, gut miteinander zusammenleben und das auch miteinander einüben können.
 (Dr. Alice Weidel [AfD]: „Einüben können“, super!)
","Ich will, dass das Bundesamt für Migration und Flüchtlinge auch unser Kompetenzzentrum für das Thema Integration wird, dass wir es darin stärken.
","Wir wissen alle, worauf es ankommt: Es kommt auf Sprache an, es kommt auf Arbeit an, es kommt auf die Unterkunft an.
 Aber das Allerwichtigste ist mir, dass wir Gelegenheiten schaffen, wo sich die Menschen begegnen können.
 Wenn ich in meinem Wahlkreis unterwegs bin und ich dann vielleicht eine ältere Dame treffe, die irgendwo im Stadtzentrum wohnt, und die mir dann sagt: „Herr Castellucci, ich fühle mich manchmal fremd im eigenen Land“, dann sortiere ich die nicht irgendwie links oder rechts ein mit ihrer Aussage, sondern ich nehme erst mal wahr, wie sie ihre Umwelt sieht.
 Sie sieht sie nämlich so, dass da andere Leute hingezogen sind, dass vielleicht viele weggezogen sind, dass plötzlich andere Sprachen um sie herum gesprochen werden, dass es vielleicht anders riecht; dass sich einfach viel verändert hat.
",0,migrant
7716,2011,"Deutscher Bundestag – 17.
 Wahlperiode – 124.
 Sitzung.
 Berlin, Donnerstag, den 8. September 2011 14717      Andreas Mattfeldt      (A) (C)      (D)(B)   (Beifall bei der CDU/CSU und der FDP –   René Röspel [SPD]: Das hat alles Herr   Schröder gemacht!)
","Das führt allerdings auch dazu, dass wir die wenigen   jungen Menschen gut qualifizieren müssen, damit wir   dem Fachkräftemangel nicht nur durch Zuwanderung   begegnen können.
","Bildung ist der beste Weg zu einem   guten Beruf und damit zur Bekämpfung von Armut.
 (Beifall bei der CDU/CSU sowie der Abg.
 Miriam Gruß [FDP])     Während Sie, meine verehrten Kolleginnen und Kollegen von der Opposition, sich hauptsächlich damit beschäftigen, den Titel für Extremismusbekämpfung auf zustocken, und sich gleichzeitig immer als Retter der   Armen aufspielen, legt Ministerin Schröder mit ihrem   Programm den Grundstein dafür, dass Armut gar nicht   erst entstehen kann.
 Das nenne ich konstruktive Politik.
",2,migrant
9969,2016,"(Beifall bei der SPD und dem BÜNDNIS 90/   DIE GRÜNEN)      Das Programm „Zusammenhalt durch Teilhabe“ gegen  Rechtsextremismus haben wir auf 12 Millionen Euro ver doppelt .
 Auch die Bundeszentrale für politische Bildung,   die, wie wir alle wissen, enorm wichtige Arbeit in diesem   Bereich leistet, bekommt 10 Millionen Euro mehr .
 Liebe Kolleginnen und Kollegen, glauben Sie mir:  Als Obmann meiner Fraktion im zweiten NSU-Unter suchungsausschuss bin ich durchaus in höchstem Maße   sensibilisiert für rechtsterroristische Gefahr .
 Ich bin der  Meinung, dass der von diesem Haus geforderte Menta litätswechsel bei den Sicherheitsbehörden als Lehre aus   dem NSU durchaus auf einem guten Weg ist .
","Eine eigens  beim Bundeskriminalamt eingerichtete Clearingstelle liefert uns jetzt Zahlen zu Straftaten gegen Asylbewerber unterkünfte .
","Wenn dort die Lagen zur PMK-rechts nicht   so erstellt werden, wie wir alle uns das wünschen, dann   lassen Sie uns das doch einfach gemeinsam ändern .
 Dann   kann das durch eine Weisung der Hausspitze beim BKA  oder durch eine Weisung des BMI schnell und unkompli ziert geändert werden .
 In dem Antrag sprechen Sie auch die offenen Haftbe fehle gegen rechte Straftäter an, ein Thema, das uns alle   in den letzten Wochen durchaus erschüttert hat.
 Ich finde      es wichtig, dass wir dieses Thema im Fokus behalten .
",0,migrant
